[2014/07/07 18:58:29] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 2810, 2862)
[2014/07/09 17:26:49] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 24911, 24963). Elapsed time: 01:18:40
[2014/07/09 17:29:35] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 24752, 24804). Elapsed time: 01:22:28
[2014/07/09 17:34:47] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 24699, 24751). Elapsed time: 01:28:10
[2014/07/10 09:58:54] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1, 1)
[2014/07/10 10:00:38] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1, 1). Elapsed time: 00:01:42
[2014/07/10 10:05:16] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 637, 689)
[2014/07/10 10:05:16] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1061, 1113)
[2014/07/10 10:05:16] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1485, 1537)
[2014/07/10 10:05:16] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1909, 1961)
[2014/07/10 10:05:16] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 2333, 2385)
[2014/07/10 10:05:16] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1008, 1060)
[2014/07/10 10:05:16] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1432, 1484)
[2014/07/10 10:05:16] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1220, 1272)
[2014/07/10 10:05:16] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1750, 1802)
[2014/07/10 10:05:16] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 849, 901)
[2014/07/10 10:05:16] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 2174, 2226)
[2014/07/10 10:05:16] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1167, 1219)
[2014/07/10 10:05:16] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 796, 848)
[2014/07/10 10:05:16] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 2121, 2173)
[2014/07/10 10:05:16] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1697, 1749)
[2014/07/10 10:05:17] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1538, 1590)
[2014/07/10 10:05:17] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 2386, 2438)
[2014/07/10 10:05:17] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1114, 1166)
[2014/07/10 10:05:17] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 902, 954)
[2014/07/10 10:05:17] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1803, 1855)
[2014/07/10 10:05:17] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 584, 636)
[2014/07/10 10:05:17] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1962, 2014)
[2014/07/10 10:05:20] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 2280, 2332)
[2014/07/10 10:05:20] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1644, 1696)
[2014/07/10 10:05:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1, 53)
[2014/07/10 10:05:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 2227, 2279)
[2014/07/10 10:05:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 2492, 2544)
[2014/07/10 10:05:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 2439, 2491)
[2014/07/10 10:05:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 955, 1007)

[2014/07/10 10:05:45] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 4241, 4293)
[2014/07/10 10:06:45] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 7739, 7791)
[2014/07/10 10:06:46] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 6838, 6890)
[2014/07/10 10:07:19] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 8640, 8692)
[2014/07/10 10:08:15] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 12933, 12985)
[2014/07/10 10:08:30] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 13834, 13886)
[2014/07/10 10:10:46] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 21519, 21571)
[2014/07/10 10:48:00] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1485, 1537). Elapsed time: 00:42:43
[2014/07/10 10:49:14] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 4241, 4293). Elapsed time: 00:43:29
[2014/07/10 10:50:24] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1909, 1961). Elapsed time: 00:45:08
[2014/07/10 10:50:54] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1803, 1855). Elapsed time: 00:45:37
[2014/07/10 10:52:40] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 7739, 7791). Elapsed time: 00:45:54
[2014/07/10 10:55:12] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1644, 1696). Elapsed time: 00:49:51
[2014/07/10 10:58:15] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1538, 1590). Elapsed time: 00:52:57
[2014/07/10 10:59:15] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1008, 1060). Elapsed time: 00:53:59
[2014/07/10 10:59:55] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 584, 636). Elapsed time: 00:54:38
[2014/07/10 11:06:20] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 2280, 2332). Elapsed time: 01:00:59
[2014/07/10 11:09:33] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 2439, 2491). Elapsed time: 01:04:11
[2014/07/10 11:13:15] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1432, 1484). Elapsed time: 01:07:58
[2014/07/10 11:13:17] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1856, 1908). Elapsed time: 01:08:00
[2014/07/10 11:15:33] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 21519, 21571). Elapsed time: 01:04:47
[2014/07/10 11:16:31] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1220, 1272). Elapsed time: 01:11:14
[2014/07/10 11:23:09] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 13834, 13886). Elapsed time: 01:14:38
[2014/07/10 11:30:54] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 12933, 12985). Elapsed time: 01:22:39
[2014/07/11 10:39:13] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1, 53)
[2014/07/11 10:39:14] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 584, 636)
[2014/07/11 10:39:14] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1432, 1484)
[2014/07/11 10:39:14] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 849, 901)
[2014/07/11 10:39:14] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 637, 689)
[2014/07/11 10:39:15] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 478, 530)
[2014/07/11 10:39:15] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1485, 1537)
[2014/07/11 10:39:15] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1379, 1431)
[2014/07/11 10:39:15] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 796, 848)
[2014/07/11 10:39:15] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1220, 1272)
[2014/07/11 10:39:15] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1644, 1696)
[2014/07/11 10:39:15] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 213, 265)
[2014/07/11 10:39:15] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1538, 1590)
[2014/07/11 10:39:15] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 690, 742)
[2014/07/11 10:39:15] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1326, 1378)
[2014/07/11 10:39:16] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 425, 477)
[2014/07/11 10:39:17] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1591, 1643)
[2014/07/11 10:39:17] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 266, 318)
[2014/07/11 10:39:17] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1273, 1325)
[2014/07/11 10:39:17] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 743, 795)
[2014/07/11 10:39:18] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1432, 1484). Elapsed time: 00:00:03
[2014/07/11 10:39:18] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 584, 636). Elapsed time: 00:00:03
[2014/07/11 10:39:18] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1485, 1537). Elapsed time: 00:00:03
[2014/07/11 10:39:19] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1220, 1272). Elapsed time: 00:00:03
[2014/07/11 10:39:19] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1644, 1696). Elapsed time: 00:00:03
[2014/07/11 10:39:19] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 4453, 4505)
[2014/07/11 10:39:19] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 2916, 2968)
[2014/07/11 10:39:19] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 3870, 3922)
[2014/07/11 10:39:19] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 4983, 5035)
[2014/07/11 10:39:19] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 2810, 2862)
[2014/07/11 10:39:19] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 2969, 3021)
[2014/07/11 10:39:19] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 3393, 3445)
[2014/07/11 10:39:19] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 4877, 4929)
[2014/07/11 10:39:19] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 3764, 3816)
[2014/07/11 10:39:19] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 6308, 6360)
[2014/07/11 10:39:20] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 2227, 2279)
[2014/07/11 10:39:20] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 3287, 3339)
[2014/07/11 10:39:20] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 531, 583)
[2014/07/11 10:39:20] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 902, 954)
[2014/07/11 10:39:20] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1114, 1166)
[2014/07/11 10:39:20] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 3923, 3975)
[2014/07/11 10:39:20] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 6255, 6307)
[2014/07/11 10:39:20] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1008, 1060)
[2014/07/11 10:39:20] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 4612, 4664)
[2014/07/11 10:39:20] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 372, 424)
[2014/07/11 10:39:20] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 955, 1007)
[2014/07/11 10:39:20] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 4559, 4611)
[2014/07/11 10:39:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 4930, 4982)
[2014/07/11 10:39:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 3340, 3392)
[2014/07/11 10:39:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 3817, 3869)
[2014/07/11 10:39:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 5566, 5618)
[2014/07/11 10:39:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 5407, 5459)
[2014/07/11 10:39:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 6202, 6254)
[2014/07/11 10:39:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 3711, 3763)
[2014/07/11 10:39:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 4718, 4770)
[2014/07/11 10:39:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 2280, 2332)
[2014/07/11 10:39:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 2015, 2067)
[2014/07/11 10:39:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 3499, 3551)
[2014/07/11 10:39:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 3022, 3074)
[2014/07/11 10:39:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1697, 1749)
[2014/07/11 10:39:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 2386, 2438)
[2014/07/11 10:39:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1856, 1908)
[2014/07/11 10:39:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 5142, 5194)
[2014/07/11 10:39:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 3976, 4028)
[2014/07/11 10:39:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 4665, 4717)
[2014/07/11 10:39:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 54, 106)
[2014/07/11 10:39:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 3075, 3127)
[2014/07/11 10:39:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 6096, 6148)
[2014/07/11 10:39:22] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 160, 212)
[2014/07/11 10:39:22] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 2757, 2809)
[2014/07/11 10:39:24] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 3605, 3657)
[2014/07/11 10:39:24] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 4241, 4293)
[2014/07/11 10:39:24] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1962, 2014)
[2014/07/11 10:39:24] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 6043, 6095)
[2014/07/11 10:39:24] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 2704, 2756)
[2014/07/11 10:39:24] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 5884, 5936)
[2014/07/11 10:39:24] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 4082, 4134)
[2014/07/11 10:39:24] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 5778, 5830)
[2014/07/11 10:39:24] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 2492, 2544)
[2014/07/11 10:39:24] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 4347, 4399)
[2014/07/11 10:39:24] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 5990, 6042)
[2014/07/11 10:39:24] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 3658, 3710)
[2014/07/11 10:39:24] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 4294, 4346)
[2014/07/11 10:39:25] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 2068, 2120)
[2014/07/11 10:39:25] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 3552, 3604)
[2014/07/11 10:39:25] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 5248, 5300)
[2014/07/11 10:39:25] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 5937, 5989)
[2014/07/11 10:39:25] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 2598, 2650)
[2014/07/11 10:39:25] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 2545, 2597)
[2014/07/11 10:39:25] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 3446, 3498)
[2014/07/11 10:39:25] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 5831, 5883)
[2014/07/11 10:39:25] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 4029, 4081)
[2014/07/11 10:39:25] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 4824, 4876)
[2014/07/11 10:39:25] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 3181, 3233)
[2014/07/11 10:39:25] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 5725, 5777)
[2014/07/11 10:39:25] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 6520, 6572)
[2014/07/11 10:39:25] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1909, 1961)
[2014/07/11 10:39:25] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 6467, 6519)
[2014/07/11 10:39:25] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 6414, 6466)
[2014/07/11 10:39:26] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 2280, 2332). Elapsed time: 00:00:04
[2014/07/11 10:39:26] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 2651, 2703)
[2014/07/11 10:39:26] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 5089, 5141)
[2014/07/11 10:39:31] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1008, 1060). Elapsed time: 00:00:10
[2014/07/11 10:39:31] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1803, 1855). Elapsed time: 00:00:10
[2014/07/11 10:39:32] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1856, 1908). Elapsed time: 00:00:10
[2014/07/11 10:39:34] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 6732, 6784)
[2014/07/11 10:39:34] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 6838, 6890)
[2014/07/11 10:39:34] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 4241, 4293). Elapsed time: 00:00:10
